time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","AWS - App. Wind Speed","TWS - True Wind Speed","AWA - App. Wind Angle","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-11-02 14:39:08.6","2024-11-03 13:43:42.921",38.217722,13.277954,23.85,0.1753709,23.85,3.197339,3.061184,38.07,40.09,63.94,-0.1,-61.62,0.1341591,15,0.4929,25,3.615,-243.8
"2024-11-02 14:39:09.5","2024-11-03 13:43:42.922",38.217724,13.277952,22.91,0.1135575,22.87,3.14149,3.053699,38.71,40.04,62.91,0.23,-63.26,0.08694165,15,0.4868,25,3.617,-243.8
"2024-11-02 14:39:10.6","2024-11-03 13:43:42.922",38.217725,13.277950,22.92,0.1848176,22.92,3.245272,3.107588,40.74,42.97,65.89,2.29,-60.46,0.1352383,15,0.4788,25,3.617,-243.9
"2024-11-02 14:39:11.6","2024-11-03 13:43:42.922",38.217726,13.277949,23.1,0.2507485,23.1,3.17765,2.994135,41.4,44.57,67.68,5.06,-63.78,0.1786393,16,0.4719,25,3.617,-243.8
"2024-11-02 14:39:12.6","2024-11-03 13:43:42.922",38.217727,13.277946,24.05,0.2509708,24.05,2.952637,2.773377,42.68,46.2,70.25,1.76,-60.49,0.1736985,15,0.4749,25,3.615,-243.9
"2024-11-02 14:39:13.6","2024-11-03 13:43:42.923",38.217727,13.277944,21.71,0.1746792,21.71,3.014746,2.890149,43.32,45.69,67.4,2.38,-62.56,0.122004,16,0.4709,25,3.615,-243.6
"2024-11-02 14:39:14.6","2024-11-03 13:43:42.923",38.217728,13.277943,19.75,0.2209141,19.75,3.112375,2.952985,42.4,45.29,65.04,2.83,-62.4,0.155429,15,0.4709,25,3.615,-243.8
"2024-11-02 14:39:15.6","2024-11-03 13:43:42.923",38.217730,13.277939,18.55,0.2385583,18.55,3.099648,2.933425,44.23,47.47,66.03,1.27,-61.84,0.1612332,15,0.4639,25,3.615,-243.9
"2024-11-02 14:39:16.6","2024-11-03 13:43:42.923",38.217732,13.277936,15.86,0.3022333,15.86,3.00021,2.790939,44.06,48.37,64.25,4.17,-61.57,0.2007519,16,0.459,25,3.613,-243.8
"2024-11-02 14:39:17.6","2024-11-03 13:43:42.924",38.217735,13.277933,16.11,0.3340288,16.11,2.978596,2.747728,43.91,48.75,64.85,1.99,-62.07,0.2202635,15,0.4529,25,3.615,-243.8
"2024-11-02 14:39:18.6","2024-11-03 13:43:42.924",38.217737,13.277932,17.77,0.2810501,17.77,3.006624,2.807028,42.84,46.74,64.5,1.49,-60.27,0.1926228,16,0.4568,25,3.613,-243.6
"2024-11-02 14:39:19.6","2024-11-03 13:43:42.924",38.217739,13.277932,21.42,0.2676686,21.42,3.043187,2.846576,40.99,44.53,65.95,1.87,-62.27,0.1908164,15,0.46,25,3.613,-243.8
"2024-11-02 14:39:20.6","2024-11-03 13:43:42.924",38.217740,13.277932,25.59,0.2008219,25.59,3.107327,2.950214,37.35,39.73,65.32,2.07,-61.49,0.1544614,16,0.4629,25,3.613,-243.8
"2024-11-02 14:39:21.6","2024-11-03 13:43:42.925",38.217743,13.277931,28.92,0.2753754,28.92,3.151128,2.926666,33.93,36.94,65.84,1.99,-61.55,0.2201141,15,0.4619,25,3.615,-243.8
"2024-11-02 14:39:22.6","2024-11-03 13:43:42.925",38.217745,13.277931,30.78,0.2802811,30.78,3.186104,2.937429,26.29,28.71,59.49,3.82,-61.25,0.2458297,15,0.4639,25,3.615,-243.6
"2024-11-02 14:39:23.6","2024-11-03 13:43:42.925",38.217746,13.277931,34.87,0.2159089,34.87,3.203992,3.008131,24.06,25.74,60.61,1.86,-62.8,0.1944888,16,0.4609,25,3.613,-243.8
"2024-11-02 14:39:24.6","2024-11-03 13:43:42.925",38.217747,13.277931,36.35,0.1762551,36.35,3.291315,3.131107,23.99,25.3,61.66,1.19,-61.01,0.1593463,14,0.4578,25,3.613,-243.8
"2024-11-02 14:39:25.6","2024-11-03 13:43:42.929",38.217748,13.277931,37.74,0.1538144,37.74,3.506468,3.369919,26.82,28.01,65.74,1.87,-61.5,0.1358053,15,0.4539,25,3.615,-243.8
"2024-11-02 14:39:26.6","2024-11-03 13:43:42.929",38.217749,13.277931,40.55,0.1044361,40.55,3.666632,3.576676,30.11,30.95,71.5,1.6,-61.62,0.08956281,16,0.449,25,3.615,-243.8
"2024-11-02 14:39:27.6","2024-11-03 13:43:42.93",38.217751,13.277932,43.43,0.2356161,43.43,3.848902,3.632252,22.45,23.86,67.29,3.63,-61.34,0.2154699,15,0.4448,25,3.615,-243.6
"2024-11-02 14:39:28.6","2024-11-03 13:43:42.93",38.217754,13.277934,49.43,0.3130401,49.43,4.19085,3.893994,17.81,19.23,68.64,1.65,-61.71,0.2955884,15,0.4399,25,3.615,-243.8
"2024-11-02 14:39:29.6","2024-11-03 13:43:42.93",38.217757,13.277937,55.22,0.3667283,55.22,4.270087,3.908697,9.36,10.24,65.46,3.08,-61,0.3608928,15,0.4348,25,3.613,-243.9
"2024-11-02 14:39:30.6","2024-11-03 13:43:42.93",38.217760,13.277941,61.72,0.3899071,61.72,4.354177,3.965936,5.05,5.56,67.28,0.38,-61.46,0.3880768,16,0.4219,25,3.615,-243.9
"2024-11-02 14:39:31.6","2024-11-03 13:43:42.931",38.217762,13.277946,68.05,0.4789213,68.05,4.393034,3.914206,1.07,1.2,69.25,-0.03,-59.88,0.4788168,16,0.4199,25,3.613,-243.6
"2024-11-02 14:39:32.6","2024-11-03 13:43:42.931",38.217764,13.277952,74.47,0.4406573,74.47,4.383018,3.944441,-5.28,-5.87,68.59,2.56,-62.05,0.4383455,15,0.4138,25,3.615,-243.8
"2024-11-02 14:39:33.6","2024-11-03 13:43:42.931",38.217766,13.277958,80.25,0.5452077,66.8,4.351132,3.818291,-11.44,-13.06,53.74,3.42,-60.02,0.5310947,16,0.407,25,3.613,-243.8
"2024-11-02 14:39:34.6","2024-11-03 13:43:42.931",38.217767,13.277965,86.34,0.4807757,86.34,4.271688,3.806333,-13.72,-15.44,70.92,-0.81,-62.38,0.4634374,15,0.4038,25,3.615,-243.9
"2024-11-02 14:39:35.6","2024-11-03 13:43:42.932",38.217767,13.277973,88.72,0.6023663,87.2,4.162753,3.59983,-19.33,-22.49,64.71,3.64,-58.95,0.5565386,16,0.4019,25,3.615,-243.8
"2024-11-02 14:39:36.6","2024-11-03 13:43:42.932",38.217766,13.277988,92.96,0.9292117,95.73,4.1998,3.367012,-23.37,-29.65,66.07,1.05,-57.64,0.8075582,15,0.4009,25,3.615,-243.9
"2024-11-02 14:39:37.6","2024-11-03 13:43:42.932",38.217765,13.278013,96.22,1.745746,98.04,4.650414,3.13941,-24.13,-37.27,60.78,1.2,-57.04,1.389246,16,0.3979,25,3.615,-243.6
"2024-11-02 14:39:38.6","2024-11-03 13:43:42.932",38.217762,13.278045,95.2,2.299943,97.4,5.32761,3.294985,-21.4,-36.16,61.24,1.83,-56.87,1.856877,15,0.3948,25,3.615,-243.6
"2024-11-02 14:39:39.6","2024-11-03 13:43:42.933",38.217759,13.278077,97.89,2.773276,98.1,5.753293,3.301335,-20.49,-37.59,60.51,4.26,-57.01,2.197673,16,0.3918,25,3.615,-243.9
"2024-11-02 14:39:40.6","2024-11-03 13:43:42.933",38.217753,13.278112,102.74,2.950537,100.55,5.942245,3.35164,-20.79,-39,61.56,1.88,-57.32,2.293074,16,0.3889,25,3.613,-243.9
"2024-11-02 14:39:41.6","2024-11-03 13:43:42.933",38.217745,13.278145,106.3,2.979234,105.34,6.028599,3.417745,-20.98,-39.18,66.16,1.46,-57.3,2.309592,16,0.3889,25,3.615,-243.9
"2024-11-02 14:39:42.6","2024-11-03 13:43:42.933",38.217736,13.278178,110.25,3.062796,108.55,6.02237,3.347814,-21,-40.12,68.42,3.08,-58.06,2.341882,16,0.3879,25,3.615,-243.8
"2024-11-02 14:39:43.6","2024-11-03 13:43:42.934",38.217724,13.278211,114.33,3.023101,112.14,6.116745,3.507418,-22.16,-41.13,71.01,3.96,-59.2,2.277094,16,0.3899,25,3.615,-243.6
"2024-11-02 14:39:44.6","2024-11-03 13:43:42.934",38.217711,13.278243,117.67,3.149606,116.59,6.105483,3.459585,-23.65,-45.08,71.51,1.46,-57.01,2.223992,16,0.3909,25,3.613,-243.8
"2024-11-02 14:39:45.6","2024-11-03 13:43:42.934",38.217696,13.278273,121.29,3.172319,121.49,6.019686,3.498938,-26.91,-51.13,70.36,1.62,-56.52,1.990666,16,0.3938,25,3.615,-243.8
"2024-11-02 14:39:46.4","2024-11-03 13:43:42.934",38.217684,13.278296,127.18,3.08888,123.56,6.018319,3.65618,-29.39,-53.89,69.67,1.62,-57.41,1.820389,15,0.4009,25,3.615,-243.8
"2024-11-02 14:39:47.6","2024-11-03 13:43:42.935",38.217664,13.278327,128.85,2.919664,126.32,5.971452,3.839838,-32.41,-56.46,69.86,2.37,-57.66,1.613279,16,0.4089,25,3.613,-243.8
"2024-11-02 14:39:48.6","2024-11-03 13:43:42.935",38.217647,13.278354,130.69,2.996521,127.83,5.820435,3.681807,-32.86,-59.06,68.77,5.61,-57.67,1.54036,16,0.4119,25,3.615,-243.8
"2024-11-02 14:39:49.6","2024-11-03 13:43:42.935",38.217629,13.278381,132.59,2.986931,130.44,5.784466,3.702451,-33.93,-60.68,69.77,2.9,-58.38,1.462566,16,0.417,25,3.615,-243.9
"2024-11-02 14:39:50.5","2024-11-03 13:43:42.935",38.217612,13.278404,134.17,3.10066,132.27,5.711566,3.585898,-33.96,-62.84,69.42,1.72,-57.75,1.41516,16,0.4299,25,3.615,-243.8
"2024-11-02 14:39:51.6","2024-11-03 13:43:42.936",38.217591,13.278431,135.67,3.130664,134.29,5.585592,3.47772,-34.26,-64.71,69.58,2.09,-58.86,1.337549,16,0.4429,25,3.615,-243.9
"2024-11-02 14:39:52.6","2024-11-03 13:43:42.936",38.217575,13.278451,139.73,2.767952,136.38,5.315314,3.46448,-35.65,-63.39,72.97,3.54,-60.42,1.239491,15,0.4458,25,3.613,-243.9
"2024-11-02 14:39:53.6","2024-11-03 13:43:42.936",38.217559,13.278470,142.11,2.477998,138.48,4.940993,3.423481,-39.73,-67.28,71.19,1.41,-60.96,0.9570245,16,0.4539,25,3.613,-243.8
"2024-11-02 14:39:54.6","2024-11-03 13:43:42.937",38.217542,13.278486,143.11,2.473731,139.1,4.732055,3.452418,-44.87,-75.24,63.88,4.22,-60.79,0.630545,15,0.4639,25,3.613,-243.8
"2024-11-02 14:39:55.6","2024-11-03 13:43:42.937",38.217526,13.278500,146.41,2.312305,143.68,4.645465,3.494576,-46.77,-75.59,68.1,7.67,-60.89,0.5753965,15,0.4729,25,3.615,-243.8
"2024-11-02 14:39:56.6","2024-11-03 13:43:42.937",38.217511,13.278511,151.32,2.088665,148.87,4.592719,3.572336,-48.57,-74.58,74.29,0.45,-60.96,0.5555125,16,0.4778,25,3.615,-243.8
"2024-11-02 14:39:57.6","2024-11-03 13:43:42.937",38.217497,13.278521,150.79,1.838052,151.33,4.620873,3.80764,-52.96,-75.62,75.71,3.93,-63.42,0.45644,15,0.4768,25,3.615,-243.6
"2024-11-02 14:39:58.6","2024-11-03 13:43:42.938",38.217483,13.278532,154.8,1.732621,151.86,4.619638,3.914751,-55.71,-77.16,74.69,2.1,-63.18,0.3849294,16,0.4778,25,3.617,-243.8
"2024-11-02 14:39:59.6","2024-11-03 13:43:42.938",38.217469,13.278539,155.02,1.856165,152.87,4.597692,3.961388,-58.6,-82.18,70.69,4.31,-61.36,0.2525411,16,0.4719,25,3.615,-243.6
"2024-11-02 14:40:00.6","2024-11-03 13:43:42.938",38.217457,13.278546,156.29,1.680629,156.57,4.583135,4.0164,-60.02,-81.27,75.3,0.19,-60.6,0.255097,16,0.47,25,3.615,-243.8
"2024-11-02 14:40:01.6","2024-11-03 13:43:42.939",38.217446,13.278552,159.56,1.423988,156.86,4.34554,3.860511,-60.95,-79.77,77.08,4.76,-63.73,0.2528721,16,0.46,25,3.615,-243.8
"2024-11-02 14:40:02.6","2024-11-03 13:43:42.939",38.217434,13.278558,161.69,1.360652,157.66,4.253197,3.867615,-64.5,-83.02,74.64,1.59,-62.36,0.1654592,15,0.4558,25,3.615,-243.6
"2024-11-02 14:40:03.6","2024-11-03 13:43:42.939",38.217422,13.278562,161.05,1.419255,161.98,4.34883,4.002198,-66.57,-85.55,76.42,3.3,-61.98,0.1099952,16,0.4529,25,3.617,-243.8
"2024-11-02 14:40:04.6","2024-11-03 13:43:42.939",38.217411,13.278567,164.91,1.293474,163.81,4.702545,4.425077,-69.78,-85.7,78.12,2.48,-62.16,0.0971221,16,0.4429,25,3.615,-243.8
"2024-11-02 14:40:05.6","2024-11-03 13:43:42.94",38.217401,13.278571,165.43,1.231209,163.18,4.766338,4.519944,-71.08,-86.03,77.16,2.19,-62.22,0.08542234,15,0.4348,25,3.615,-243.8
"2024-11-02 14:40:06.6","2024-11-03 13:43:42.94",38.217389,13.278575,167.94,1.242462,164.25,4.654925,4.416994,-71.34,-86.78,77.46,5.78,-63.74,0.06959276,16,0.429,25,3.615,-243.8
"2024-11-02 14:40:07.6","2024-11-03 13:43:42.94",38.217377,13.278577,168.43,1.337648,167.67,4.446017,4.189745,-70.34,-87.84,79.83,0.53,-60.13,0.05057661,16,0.4238,25,3.615,-243.8
"2024-11-02 14:40:08.6","2024-11-03 13:43:42.94",38.217367,13.278580,168.9,1.277254,169.22,4.188673,3.907221,-68.57,-86.28,82.94,5.75,-61.78,0.08282436,16,0.4209,25,3.615,-243.8
"2024-11-02 14:40:09.6","2024-11-03 13:43:42.941",38.217358,13.278583,170.01,1.091306,165.33,3.847024,3.711688,-74.71,-91.19,74.14,1.15,-62.15,-0.02262864,16,0.4189,25,3.615,-243.8
"2024-11-02 14:40:10.6","2024-11-03 13:43:42.941",38.217347,13.278585,169.41,1.12678,170.78,3.826029,3.822998,-81.38,-98.32,72.47,5.16,-62.91,-0.1630194,16,0.4128,25,3.615,-243.6
"2024-11-02 14:40:11.6","2024-11-03 13:43:42.941",38.217337,13.278587,169.99,1.184906,172.02,3.74735,3.682965,-77.76,-96.09,75.93,-0.2,-60.75,-0.1256604,16,0.408,25,3.615,-243.8
"2024-11-02 14:40:12.6","2024-11-03 13:43:42.941",38.217327,13.278588,168.23,1.121032,170.78,3.653282,3.520655,-74.36,-92.21,78.57,4.63,-62.58,-0.0433518,15,0.407,25,3.615,-243.8
"2024-11-02 14:40:13.6","2024-11-03 13:43:42.942",38.217316,13.278591,172.05,1.191069,168.51,3.621152,3.538221,-76.51,-95.62,72.9,4.93,-62.53,-0.1165709,16,0.4058,25,3.615,-243.8
"2024-11-02 14:40:14.6","2024-11-03 13:43:42.942",38.217306,13.278592,169.9,1.271744,171.01,3.562984,3.507532,-77.19,-97.89,73.12,2.08,-59.55,-0.1746613,16,0.4028,25,3.615,-243.8
"2024-11-02 14:40:15.6","2024-11-03 13:43:42.942",38.217296,13.278593,171.78,1.14306,175.59,3.470677,3.392626,-76.58,-95.7,79.9,5.09,-63.12,-0.1136139,16,0.3999,25,3.613,-243.8
"2024-11-02 14:40:16.6","2024-11-03 13:43:42.942",38.217286,13.278595,173.2,1.071523,173.85,3.387621,3.28655,-75.46,-93.86,79.99,-0.13,-60.88,-0.07205023,16,0.397,25,3.613,-243.9
"2024-11-02 14:40:17.6","2024-11-03 13:43:42.943",38.217277,13.278594,171.72,1.042466,177.35,3.18669,3.089207,-75.19,-94.23,83.13,5.11,-62.32,-0.07687113,16,0.3928,25,3.615,-243.9
"2024-11-02 14:40:18.6","2024-11-03 13:43:42.943",38.217268,13.278595,174.11,1.039315,176.73,3.071908,3.074229,-80.39,-99.86,76.87,-0.25,-62.46,-0.1780028,16,0.3889,25,3.615,-243.6
"2024-11-02 14:40:19.6","2024-11-03 13:43:42.943",38.217257,13.278596,172.72,1.132786,176.82,3.20267,3.231945,-81.32,-101.59,75.23,4.91,-60.93,-0.2276621,16,0.387,25,3.615,-243.9
"2024-11-02 14:40:20.6","2024-11-03 13:43:42.943",38.217247,13.278598,175.39,1.153388,172.16,3.273973,3.264174,-79.36,-99.68,72.48,2.36,-62.28,-0.1939595,16,0.3848,25,3.615,-243.9
"2024-11-02 14:40:21.6","2024-11-03 13:43:42.944",38.217237,13.278598,173.48,1.151005,177.58,3.359692,3.413701,-82.87,-102.43,75.16,2.31,-60.29,-0.247626,16,0.3838,25,3.613,-243.8
"2024-11-02 14:40:22.6","2024-11-03 13:43:42.944",38.217228,13.278599,175.61,1.011245,177.53,3.495794,3.589336,-87.08,-103.43,74.11,1.08,-62.24,-0.2347756,16,0.3838,25,3.615,-243.9
"2024-11-02 14:40:23.6","2024-11-03 13:43:42.944",38.217218,13.278599,175.25,0.9827866,177.13,3.621237,3.699794,-86.85,-102.23,74.9,3.45,-62.17,-0.2082531,16,0.3809,25,3.615,-243.6
"2024-11-02 14:40:24.6","2024-11-03 13:43:42.944",38.217208,13.278599,175.59,1.112064,181.23,3.794059,3.885135,-86.34,-102.95,78.28,1.26,-60.72,-0.2491649,16,0.3779,25,3.615,-243.8
"2024-11-02 14:40:25.6","2024-11-03 13:43:42.945",38.217198,13.278599,175.47,1.081469,176.89,3.945166,4.063403,-88.51,-103.93,72.95,3.37,-61.67,-0.2604319,16,0.3809,25,3.615,-243.9
"2024-11-02 14:40:26.6","2024-11-03 13:43:42.945",38.217188,13.278600,176.79,1.124262,177.4,3.8473,3.981513,-88.59,-104.99,72.42,4.32,-62.43,-0.2906801,14,0.3828,25,3.615,-243.8
"2024-11-02 14:40:27.6","2024-11-03 13:43:42.945",38.217177,13.278601,175.97,1.224549,176.71,3.83499,3.965465,-87.06,-105.02,71.69,-0.12,-61.25,-0.317401,16,0.3848,25,3.615,-243.8
"2024-11-02 14:40:28.6","2024-11-03 13:43:42.945",38.217167,13.278601,175.69,1.149922,178.09,3.785532,3.887298,-86.43,-103.6,74.49,4.72,-62.31,-0.2705162,16,0.3879,25,3.615,-243.9
"2024-11-02 14:40:29.6","2024-11-03 13:43:42.946",38.217158,13.278602,177.4,1.059988,172.58,3.691482,3.772127,-86.18,-102.46,70.13,3.67,-61.99,-0.2287141,16,0.3899,25,3.615,-243.8
"2024-11-02 14:40:30.6","2024-11-03 13:43:42.946",38.217148,13.278602,176.36,1.075007,182.15,3.750815,3.874914,-88.51,-104.62,77.53,1.11,-60.75,-0.2712301,15,0.3928,25,3.613,-243.8
"2024-11-02 14:40:31.5","2024-11-03 13:43:42.946",38.217139,13.278603,178.23,1.047338,181.69,3.780878,3.922928,-89.98,-105.46,76.21,2.47,-63.52,-0.2792867,16,0.3928,25,3.615,-243.9
"2024-11-02 14:40:32.6","2024-11-03 13:43:42.946",38.217127,13.278603,177.7,1.169579,175.73,3.815784,3.944506,-87.63,-104.87,70.86,3.39,-60.33,-0.3000176,16,0.3918,25,3.615,-243.8
"2024-11-02 14:40:33.6","2024-11-03 13:43:42.947",38.217117,13.278602,180.21,1.170786,179.06,3.854385,3.986384,-87.87,-104.93,74.13,2.58,-61.39,-0.3017414,16,0.3918,25,3.615,-243.8
"2024-11-02 14:40:34.6","2024-11-03 13:43:42.947",38.217107,13.278601,180.55,1.087703,183.02,3.844516,3.999168,-90.2,-105.99,77.03,2.41,-62.42,-0.2995794,16,0.3928,25,3.615,-243.9
"2024-11-02 14:40:35.6","2024-11-03 13:43:42.947",38.217097,13.278601,181.74,1.086717,184.27,3.809306,4.039506,-94.33,-109.9,74.37,1.8,-60.28,-0.3698167,15,0.3928,25,3.615,-243.8
"2024-11-02 14:40:36.6","2024-11-03 13:43:42.947",38.217087,13.278599,183.32,1.027908,184.81,3.615236,3.917514,-99.45,-114.45,70.36,5.55,-62.78,-0.4254717,16,0.3918,25,3.615,-243.9
"2024-11-02 14:40:37.6","2024-11-03 13:43:42.948",38.217077,13.278597,184.41,1.083391,187.11,3.465121,3.823731,-101.06,-117.21,69.92,-0.51,-60.56,-0.4952749,16,0.3938,25,3.615,-243.8
"2024-11-02 14:40:38.6","2024-11-03 13:43:42.948",38.217067,13.278595,184.14,1.127103,190.31,3.463342,3.85019,-101.52,-118.18,72.12,3.56,-61.65,-0.5323874,16,0.3918,25,3.615,-243.9
"2024-11-02 14:40:39.6","2024-11-03 13:43:42.948",38.217057,13.278595,185.96,1.12759,184.78,3.588441,3.975376,-101.8,-117.92,66.86,2.1,-60.51,-0.5280212,16,0.387,25,3.615,-243.9
"2024-11-02 14:40:40.6","2024-11-03 13:43:42.948",38.217046,13.278593,186.78,1.105647,184.97,3.699345,4.029909,-99.37,-115.09,69.9,3.22,-61.95,-0.4686786,16,0.387,25,3.615,-243.8
"2024-11-02 14:40:41.6","2024-11-03 13:43:42.949",38.217036,13.278592,186.11,1.102854,188.21,3.717444,4.011142,-97.39,-113.21,75.02,2.08,-60.87,-0.4345591,16,0.3828,25,3.615,-243.9
"2024-11-02 14:40:42.6","2024-11-03 13:43:42.949",38.217026,13.278589,186.61,1.097638,187.47,3.821497,4.08847,-96.21,-111.69,75.78,2.31,-62.51,-0.405599,16,0.3799,25,3.615,-243.8
"2024-11-02 14:40:43.6","2024-11-03 13:43:42.949",38.217016,13.278587,185.88,1.168907,188.2,3.863093,4.1418,-95.5,-111.81,76.4,1.69,-59.39,-0.434275,16,0.376,25,3.615,-243.9
"2024-11-02 14:40:44.6","2024-11-03 13:43:42.95",38.217007,13.278586,184.49,1.04078,187.92,3.927219,4.171456,-96.29,-110.65,77.27,3.07,-63.11,-0.3669249,16,0.3738,25,3.615,-243.9
"2024-11-02 14:40:45.6","2024-11-03 13:43:42.95",38.216995,13.278585,183.37,1.067276,186.14,3.960397,4.199747,-95.53,-110.17,75.96,0.64,-59.89,-0.3681425,16,0.3779,25,3.615,-243.9
"2024-11-02 14:40:46.6","2024-11-03 13:43:42.95",38.216977,13.278587,173.3,1.727233,180.76,4.005651,4.250715,-86.03,-109.93,70.83,-1.54,-56.74,-0.588922,16,0.376,25,3.615,-243.9
"2024-11-02 14:40:47.6","2024-11-03 13:43:42.95",38.216958,13.278596,158.78,2.151241,169.57,3.968235,3.912431,-72.73,-104.41,65.16,2.41,-57.41,-0.5352252,15,0.3818,25,3.615,-243.6
"2024-11-02 14:40:48.6","2024-11-03 13:43:42.951",38.216943,13.278612,137.43,2.25701,155.12,4.327389,3.549022,-54.92,-86.29,68.83,0.36,-57.25,0.1460473,14,0.3928,25,3.615,-243.8
"2024-11-02 14:40:49.6","2024-11-03 13:43:42.951",38.216932,13.278637,115.07,2.367969,129.84,4.859475,3.394452,-39.73,-66.21,63.62,4.6,-56.52,0.9552222,15,0.3979,25,3.613,-243.8
"2024-11-02 14:40:50.6","2024-11-03 13:43:42.951",38.216929,13.278665,93.38,2.476086,110.23,5.275097,3.226779,-25.66,-45.08,65.14,2.11,-55.49,1.748422,16,0.3989,25,3.613,-243.8
"2024-11-02 14:40:51.6","2024-11-03 13:43:42.951",38.216934,13.278692,71.57,2.419691,89.93,5.702376,3.336256,-9.2,-15.85,74.08,3.2,-55.65,2.327696,15,0.3979,25,3.613,-243.9
"2024-11-02 14:40:52.6","2024-11-03 13:43:42.952",38.216946,13.278716,53.38,2.339388,72.6,6.111709,3.77285,0.96,1.55,74.15,5.25,-55.89,2.338531,14,0.396,25,3.615,-243.8
"2024-11-02 14:40:53.6","2024-11-03 13:43:42.952",38.216963,13.278736,39.55,2.517349,50.56,6.363308,4.022282,16.92,27.42,77.97,5.61,-56.75,2.234539,14,0.3948,25,3.613,-243.9
"2024-11-02 14:40:54.6","2024-11-03 13:43:42.952",38.216982,13.278753,29.66,2.63295,37.94,6.201067,3.957631,24.47,40.45,78.39,3.93,-58.2,2.003466,15,0.3979,25,3.613,-243.8
"2024-11-02 14:40:55.6","2024-11-03 13:43:42.952",38.216999,13.278762,22.36,2.324366,29.82,5.872101,4.015742,29.5,46.07,75.88,4.63,-59.4,1.612741,15,0.4028,25,3.611,-243.9
"2024-11-02 14:40:56.6","2024-11-03 13:43:42.953",38.217017,13.278769,16.32,2.124793,20.23,5.785964,4.178195,33.37,49.6,69.83,3.63,-59.13,1.376831,15,0.4089,25,3.613,-243.8
"2024-11-02 14:40:57.6","2024-11-03 13:43:42.953",38.217034,13.278774,7.81,2.08308,13.35,5.801179,4.297154,36.1,52.7,66.05,4.89,-58.97,1.262338,15,0.4138,25,3.613,-243.8
"2024-11-02 14:40:58.6","2024-11-03 13:43:42.953",38.217049,13.278776,1.29,1.790679,7.84,5.560947,4.478358,45.03,61.46,69.31,2.77,-61.85,0.8554379,15,0.4148,25,3.613,-243.9
"2024-11-02 14:40:59.6","2024-11-03 13:43:42.953",38.217063,13.278775,354.41,1.592746,0.1,5.30546,4.460404,50.33,66.28,66.38,3.57,-61.03,0.6407337,15,0.417,25,3.615,-243.8
"2024-11-02 14:41:00.6","2024-11-03 13:43:42.954",38.217075,13.278772,348.33,1.503753,351.72,5.05702,4.412332,56.63,73.16,64.88,3.53,-61.66,0.4355424,15,0.4158,25,3.615,-243.8
"2024-11-02 14:41:01.6","2024-11-03 13:43:42.954",38.217085,13.278768,343.17,1.310682,342.99,4.750907,4.303599,62.4,78.07,61.06,4.66,-62.96,0.2709672,15,0.418,25,3.615,-243.8
"2024-11-02 14:41:02.6","2024-11-03 13:43:42.954",38.217094,13.278763,337.19,1.225772,335.57,4.597028,4.355512,71.03,86.45,62.03,3.29,-62.54,0.07572765,15,0.4199,25,3.615,-243.8
"2024-11-02 14:41:03.6","2024-11-03 13:43:42.954",38.217102,13.278756,334.18,1.197406,334.31,4.264767,4.216269,79.59,95.81,70.13,1.76,-60.67,-0.1212536,16,0.4238,25,3.617,-243.8
"2024-11-02 14:41:04.6","2024-11-03 13:43:42.955",38.217111,13.278749,328.56,1.063589,320.83,4.108449,4.17741,86.32,101.04,61.88,5.26,-63.73,-0.2037898,15,0.4229,25,3.615,-244
"2024-11-02 14:41:05.6","2024-11-03 13:43:42.955",38.217117,13.278741,326.95,1.052795,324.95,3.87882,3.915244,84.2,99.73,64.68,0.89,-61.96,-0.1778009,15,0.4248,25,3.615,-243.9
"2024-11-02 14:41:06.6","2024-11-03 13:43:42.955",38.217125,13.278734,325.44,1.087729,321.76,3.490781,3.514675,82.31,100.18,61.93,3.97,-62.83,-0.1921297,16,0.4248,25,3.615,-243.9
"2024-11-02 14:41:07.6","2024-11-03 13:43:42.955",38.217132,13.278726,321.6,1.041905,314.72,3.172224,3.268948,85.99,104.53,59.25,4.83,-62.33,-0.261335,15,0.4248,25,3.615,-243.9
"2024-11-02 14:41:08.4","2024-11-03 13:43:42.956",38.217136,13.278718,321.84,1.088622,323.73,3.085139,3.297723,91.46,110.73,74.47,-0.88,-62.15,-0.385417,16,0.4248,25,3.615,-243.9
"2024-11-02 14:41:09.6","2024-11-03 13:43:42.956",38.217144,13.278708,318.59,1.030829,312.49,3.412199,3.680519,96.86,113.01,65.5,3.74,-61.33,-0.402895,15,0.4268,25,3.613,-243.9
"2024-11-02 14:41:10.6","2024-11-03 13:43:42.956",38.217150,13.278700,316.69,1.010239,308.86,3.514006,3.787523,97.9,113.23,62.09,2.81,-62.03,-0.3983707,15,0.4268,25,3.615,-243.8
"2024-11-02 14:41:11.6","2024-11-03 13:43:42.956",38.217156,13.278690,315.08,0.9997166,310.83,3.513177,3.808965,99.56,114.56,65.39,3.86,-62.69,-0.4154983,15,0.428,25,3.615,-243.8
"2024-11-02 14:41:12.5","2024-11-03 13:43:42.957",38.217160,13.278681,312.93,1.057087,310.03,3.514677,3.863952,101.33,116.89,66.92,1.03,-61.14,-0.4780862,15,0.428,25,3.615,-243.9
